ProductName,ProductCode,RegularPrice,HappyPrice,Discount,Link,ImageLink
(Dolce Gusto) Krups KP170110,Шифра: 76551,"9,559 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
Hisense HVC 613410 BK,Шифра: 78792,"10,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
Gorenje BN1000BK,Шифра: 78197,"4,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST MTG-800WA,Шифра: 72290,"1,099 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST VCC-1601HWT,Шифра: 31976,"4,399 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST SI-2800BBB,Шифра: 34942,"1,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
Silvercrest 334428,Шифра: 77887,"3,499 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
Midea M7,Шифра: 78309,"15,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
Midea Breezeless E MSCB1BU-12HRFN8-QRD1GW / MOX103-12HFN8-QRD1GW,Шифра: 76952,"49,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST XAC-18INV32 SIBERIA,Шифра: 78168,"37,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST FOREST PLUS,Шифра: 60834,"11,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST AH-510C,Шифра: 20627,"1,899 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST AP260PM2,Шифра: 74743,"7,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
Philips AC0920 / 10,Шифра: 59966,"10,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
Midea MDDF7-20DEN7-QA3,Шифра: 77320,"17,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST FH-06HVNP,Шифра: 72699,"1,099 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST HL-105VNP,Шифра: 70795,999 Ден.,"10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST BPT-2000B,Шифра: 77401,"2,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
ST PN-2500,Шифра: 72090,"3,799 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
MIDEA NDK20-21AE,Шифра: 78471,"3,999 Ден.","10,499 Ден.",-13%,https://setec.mk/index.php?route=product/product&product_id=61069,https://setec.mk/image/cache/catalog/Product/61069_0-220x220.jpg
